periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Brucellosis,MOH 705A Rev 2020_ Rift valley fever,MOH 705A Rev 2020_ Suspected anthrax,MOH 706_Brucella
202410,October 2024,202410,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,1,,,96
202410,October 2024,202410,,qKzosKQPl6G,Kiambu County,KE_County_22,,12,,1,135
202410,October 2024,202410,,j8o6iO4Njsi,Kitui County,KE_County_15,,132,,,521
202410,October 2024,202410,,uepLTG8wGWJ,Nyamira County,KE_County_46,,115,,,441
202410,October 2024,202410,,tAbBVBbueqD,Kisumu County,KE_County_42,,87,1,16,320
202410,October 2024,202410,,sANMZ3lpqGs,Vihiga County,KE_County_38,,57,,,260
202410,October 2024,202410,,ob6SxuRcqU4,Nakuru County,KE_County_32,,353,,,2011
202410,October 2024,202410,,bzOfj0iwfDH,Isiolo County,KE_County_11,,33,42,,142
202410,October 2024,202410,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,88,,1357,738
202410,October 2024,202410,,Tvf1zgVZ0K4,Busia County,KE_County_40,,82,,,458
202410,October 2024,202410,,u4t9H8XyU9P,Siaya County,KE_County_41,,54,,,339
202209,September 2022,202209,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2,,2,26
202209,September 2022,202209,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,719,,,3246
202209,September 2022,202209,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,83,,6,450
202209,September 2022,202209,,R6f9znhg37c,Mandera County,KE_County_9,,107,,,336
202209,September 2022,202209,,bzOfj0iwfDH,Isiolo County,KE_County_11,,88,,,250
202209,September 2022,202209,,jkG3zaihdSs,Nairobi County,KE_County_47,,125,5,,767
202209,September 2022,202209,,XWALbfAPa6n,West Pokot County,KE_County_24,,413,,,2232
202209,September 2022,202209,,BjC1xL40gHo,Kakamega County,KE_County_37,,182,,,706
202209,September 2022,202209,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,172,9,,802
202209,September 2022,202209,,Tvf1zgVZ0K4,Busia County,KE_County_40,,59,,1,390
202209,September 2022,202209,,o36zCRjSd4G,Samburu County,KE_County_25,,23,,,256
202209,September 2022,202209,,mThvosEflAU,Trans Nzoia County,KE_County_26,,703,,,1487
202209,September 2022,202209,,Y52XNJ50hYb,Meru County,KE_County_12,,59,,1,152
202209,September 2022,202209,,vvOK1BxTbet,Baringo County,KE_County_30,,330,,10,1331
202209,September 2022,202209,,HMNARUV2CW4,Bomet County,KE_County_36,,58,,268,240
202209,September 2022,202209,,mYZacFNIB3h,Nyandarua County,KE_County_18,,36,,,442
202209,September 2022,202209,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,300,,,1377
202209,September 2022,202209,,BoDytkJQ4Qi,Makueni County,KE_County_17,,67,,81,112
202209,September 2022,202209,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,484,,,1228
202209,September 2022,202209,,kphDeKClFch,Turkana County,KE_County_23,,190,,,884
202209,September 2022,202209,,CeLsrJOH0g9,Wajir County,KE_County_8,,41,,,309
202209,September 2022,202209,,nrI2khZx3d0,Kilifi County,KE_County_3,,17,,,102
202209,September 2022,202209,,NjWSbQTwys4,Lamu County,KE_County_5,,4,,,4
202209,September 2022,202209,,kqJ83J2D72s,Narok County,KE_County_33,,511,,,1292
202209,September 2022,202209,,JsH2bnvNt2d,Tana River County,KE_County_4,,24,,27,127
202209,September 2022,202209,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,181,,,562
202209,September 2022,202209,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,16,,,60
202209,September 2022,202209,,uyOrcHZBpW0,Garissa County,KE_County_7,,61,,,427
202209,September 2022,202209,,tAbBVBbueqD,Kisumu County,KE_County_42,,100,,,489
202209,September 2022,202209,,sPkRcDvhGWA,Kisii County,KE_County_45,,580,,,3533
202209,September 2022,202209,,ob6SxuRcqU4,Nakuru County,KE_County_32,,385,,,1962
202209,September 2022,202209,,u4t9H8XyU9P,Siaya County,KE_County_41,,62,,,1052
202209,September 2022,202209,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2,,,100
202209,September 2022,202209,,PFu8alU2KWG,Embu County,KE_County_14,,39,,,425
202209,September 2022,202209,,Eey8fT4Im3y,Marsabit County,KE_County_10,,190,,,304
202209,September 2022,202209,,j8o6iO4Njsi,Kitui County,KE_County_15,,58,,,259
202209,September 2022,202209,,xuFdFy6t9AH,Laikipia County,KE_County_31,,42,,,188
202209,September 2022,202209,,ahwTMNAJvrL,Muranga County,KE_County_21,,46,,,41
202209,September 2022,202209,,uepLTG8wGWJ,Nyamira County,KE_County_46,,116,,,638
202209,September 2022,202209,,qKzosKQPl6G,Kiambu County,KE_County_22,,103,,,296
202209,September 2022,202209,,ihZsJ8alvtb,Kericho County,KE_County_35,,560,,,2368
202209,September 2022,202209,,sANMZ3lpqGs,Vihiga County,KE_County_38,,31,,,201
202209,September 2022,202209,,t0J75eHKxz5,Nandi County,KE_County_29,,472,,,808
202209,September 2022,202209,,fVra3Pwta0Q,Migori County,KE_County_44,,304,,101,1179
202209,September 2022,202209,,N7YETT3A9r1,Kwale County,KE_County_2,,3,,,
202209,September 2022,202209,,ptWVfaCIdVx,Nyeri County,KE_County_19,,10,,,119
202209,September 2022,202209,,yhCUgGcCcOo,Machakos County,KE_County_16,,55,,,160
202309,September 2023,202309,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,648,,,1243
202309,September 2023,202309,,PFu8alU2KWG,Embu County,KE_County_14,,64,,,575
202309,September 2023,202309,,u4t9H8XyU9P,Siaya County,KE_County_41,,78,,,367
202309,September 2023,202309,,nrI2khZx3d0,Kilifi County,KE_County_3,,38,,,15
202309,September 2023,202309,,ob6SxuRcqU4,Nakuru County,KE_County_32,,637,,,1990
202309,September 2023,202309,,ahwTMNAJvrL,Muranga County,KE_County_21,,12,,175,22
202309,September 2023,202309,,uepLTG8wGWJ,Nyamira County,KE_County_46,,302,,278,706
202309,September 2023,202309,,kphDeKClFch,Turkana County,KE_County_23,,248,,,775
202309,September 2023,202309,,t0J75eHKxz5,Nandi County,KE_County_29,,512,,,841
202309,September 2023,202309,,ihZsJ8alvtb,Kericho County,KE_County_35,,678,,,2771
202309,September 2023,202309,,xuFdFy6t9AH,Laikipia County,KE_County_31,,21,,,112
202309,September 2023,202309,,kqJ83J2D72s,Narok County,KE_County_33,,709,,4,2150
202309,September 2023,202309,,BjC1xL40gHo,Kakamega County,KE_County_37,,126,,2,563
202309,September 2023,202309,,jkG3zaihdSs,Nairobi County,KE_County_47,,267,,,780
202309,September 2023,202309,,XWALbfAPa6n,West Pokot County,KE_County_24,,227,,1,1316
202309,September 2023,202309,,R6f9znhg37c,Mandera County,KE_County_9,,23,,3,825
202309,September 2023,202309,,mYZacFNIB3h,Nyandarua County,KE_County_18,,28,,,443
202309,September 2023,202309,,BoDytkJQ4Qi,Makueni County,KE_County_17,,39,,,107
202309,September 2023,202309,,sPkRcDvhGWA,Kisii County,KE_County_45,,870,,,3533
202309,September 2023,202309,,JsH2bnvNt2d,Tana River County,KE_County_4,,26,,21,75
202309,September 2023,202309,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,37,,4,112
202309,September 2023,202309,,NjWSbQTwys4,Lamu County,KE_County_5,,1,,,4
202309,September 2023,202309,,CeLsrJOH0g9,Wajir County,KE_County_8,,59,,,603
202309,September 2023,202309,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,221,1,,760
202309,September 2023,202309,,uyOrcHZBpW0,Garissa County,KE_County_7,,121,,,671
202309,September 2023,202309,,N7YETT3A9r1,Kwale County,KE_County_2,,1,,,21
202309,September 2023,202309,,HMNARUV2CW4,Bomet County,KE_County_36,,159,,,806
202309,September 2023,202309,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,420,,,1490
202309,September 2023,202309,,sANMZ3lpqGs,Vihiga County,KE_County_38,,73,,,231
202309,September 2023,202309,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,563,,,2874
202309,September 2023,202309,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,,11,12
202309,September 2023,202309,,Eey8fT4Im3y,Marsabit County,KE_County_10,,175,,,661
202309,September 2023,202309,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,9,,,98
202309,September 2023,202309,,o36zCRjSd4G,Samburu County,KE_County_25,,117,,,429
202309,September 2023,202309,,j8o6iO4Njsi,Kitui County,KE_County_15,,194,,,519
202309,September 2023,202309,,Y52XNJ50hYb,Meru County,KE_County_12,,43,,,140
202309,September 2023,202309,,vvOK1BxTbet,Baringo County,KE_County_30,,345,,,1297
202309,September 2023,202309,,bzOfj0iwfDH,Isiolo County,KE_County_11,,117,,2,392
202309,September 2023,202309,,mThvosEflAU,Trans Nzoia County,KE_County_26,,505,,,1959
202309,September 2023,202309,,fVra3Pwta0Q,Migori County,KE_County_44,,460,,80,1266
202309,September 2023,202309,,Tvf1zgVZ0K4,Busia County,KE_County_40,,83,,1,469
202309,September 2023,202309,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,115,,,837
202309,September 2023,202309,,qKzosKQPl6G,Kiambu County,KE_County_22,,9,,1,119
202309,September 2023,202309,,tAbBVBbueqD,Kisumu County,KE_County_42,,126,,,578
202309,September 2023,202309,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,56,,,362
202309,September 2023,202309,,yhCUgGcCcOo,Machakos County,KE_County_16,,38,,,141
202309,September 2023,202309,,ptWVfaCIdVx,Nyeri County,KE_County_19,,2,,,179
202409,September 2024,202409,,j8o6iO4Njsi,Kitui County,KE_County_15,,136,,,478
202409,September 2024,202409,,BoDytkJQ4Qi,Makueni County,KE_County_17,,34,,,83
202409,September 2024,202409,,sANMZ3lpqGs,Vihiga County,KE_County_38,,39,,1,222
202409,September 2024,202409,,o36zCRjSd4G,Samburu County,KE_County_25,,54,,,266
202409,September 2024,202409,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,8,,1,53
202409,September 2024,202409,,HMNARUV2CW4,Bomet County,KE_County_36,,113,,,834
202409,September 2024,202409,,vvOK1BxTbet,Baringo County,KE_County_30,,340,,,1308
202409,September 2024,202409,,Eey8fT4Im3y,Marsabit County,KE_County_10,,118,,,426
202409,September 2024,202409,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,,,10
202409,September 2024,202409,,uyOrcHZBpW0,Garissa County,KE_County_7,,101,,,620
202409,September 2024,202409,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,646,,,2939
202409,September 2024,202409,,Y52XNJ50hYb,Meru County,KE_County_12,,57,,1,135
202409,September 2024,202409,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,,,41
202409,September 2024,202409,,BjC1xL40gHo,Kakamega County,KE_County_37,,146,,,540
202409,September 2024,202409,,jkG3zaihdSs,Nairobi County,KE_County_47,,268,11,1,762
202409,September 2024,202409,,XWALbfAPa6n,West Pokot County,KE_County_24,,532,,,1699
202409,September 2024,202409,,CeLsrJOH0g9,Wajir County,KE_County_8,,56,,,693
202409,September 2024,202409,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,489,,121,1630
202409,September 2024,202409,,R6f9znhg37c,Mandera County,KE_County_9,,52,9,61,300
202409,September 2024,202409,,nrI2khZx3d0,Kilifi County,KE_County_3,,1,,,15
202409,September 2024,202409,,NjWSbQTwys4,Lamu County,KE_County_5,,,,,10
202409,September 2024,202409,,JsH2bnvNt2d,Tana River County,KE_County_4,,13,,,195
202409,September 2024,202409,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,165,,2,1169
202409,September 2024,202409,,sPkRcDvhGWA,Kisii County,KE_County_45,,565,,,3251
202409,September 2024,202409,,qKzosKQPl6G,Kiambu County,KE_County_22,,9,,,57
202409,September 2024,202409,,uepLTG8wGWJ,Nyamira County,KE_County_46,,252,,14,628
202409,September 2024,202409,,mYZacFNIB3h,Nyandarua County,KE_County_18,,33,,,243
202409,September 2024,202409,,ihZsJ8alvtb,Kericho County,KE_County_35,,379,1,,1849
202409,September 2024,202409,,fVra3Pwta0Q,Migori County,KE_County_44,,434,,12,1436
202409,September 2024,202409,,kqJ83J2D72s,Narok County,KE_County_33,,994,,8,2805
202409,September 2024,202409,,ahwTMNAJvrL,Muranga County,KE_County_21,,9,,,35
202409,September 2024,202409,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,757,,,1268
202409,September 2024,202409,,xuFdFy6t9AH,Laikipia County,KE_County_31,,57,,1,184
202409,September 2024,202409,,kphDeKClFch,Turkana County,KE_County_23,,310,,6,828
202409,September 2024,202409,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,107,,,791
202409,September 2024,202409,,Tvf1zgVZ0K4,Busia County,KE_County_40,,72,,,550
202409,September 2024,202409,,bzOfj0iwfDH,Isiolo County,KE_County_11,,52,,,312
202409,September 2024,202409,,u4t9H8XyU9P,Siaya County,KE_County_41,,40,,30,346
202409,September 2024,202409,,PFu8alU2KWG,Embu County,KE_County_14,,31,,,284
202409,September 2024,202409,,mThvosEflAU,Trans Nzoia County,KE_County_26,,271,,1320,1537
202409,September 2024,202409,,tAbBVBbueqD,Kisumu County,KE_County_42,,48,1,6,470
202409,September 2024,202409,,ob6SxuRcqU4,Nakuru County,KE_County_32,,350,,1,1928
202409,September 2024,202409,,t0J75eHKxz5,Nandi County,KE_County_29,,402,,10,1096
202409,September 2024,202409,,yhCUgGcCcOo,Machakos County,KE_County_16,,36,,,73
202409,September 2024,202409,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,101,,1,457
202409,September 2024,202409,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1,,,151
202409,September 2024,202409,,N7YETT3A9r1,Kwale County,KE_County_2,,4,5,468,
