county,year,date,diagnosis,hum_cases,pop,catt_cases,cam_cases,goat_cases,shp_cases,catt_pop,goat_pop,sheep_pop,cam_pop,hum_incidence,catt_incidence,cam_incidence,goat_incidence,shp_incidence
Mandera,2014,2014-08-01,Lab confirmed,,761572,,,,,,,,,,,,,
Mandera,2014,2014-09-01,Clinically confirmed,107,761572,,,,,,,,,140.498862878362,,,,
Mandera,2014,2014-09-01,Lab confirmed,,761572,,,,,,,,,,,,,
Mandera,2014,2014-10-01,Clinically confirmed,163,761572,,,,,,,,,214.030978029654,,,,
Mandera,2014,2014-10-01,Lab confirmed,,761572,,,,,,,,,,,,,
Mandera,2014,2014-11-01,Clinically confirmed,79,761572,,,,,,,,,103.732805302716,,,,
Mandera,2014,2014-11-01,Lab confirmed,,761572,,,,,,,,,,,,,
Mandera,2014,2014-12-01,Clinically confirmed,28,761572,,,,,,,,,36.7660575756462,,,,
Mandera,2014,2014-12-01,Lab confirmed,,761572,,,,,,,,,,,,,
Mandera,2015,2015-01-01,Clinically confirmed,54,781661,,,,,,,,,69.0836564700043,,,,
Mandera,2015,2015-01-01,Lab confirmed,324,781661,,,,,,,,,414.501938820026,,,,
Mandera,2015,2015-02-01,Clinically confirmed,111,781661,,,,,,,,,142.005293855009,,,,
Mandera,2015,2015-02-01,Lab confirmed,386,781661,,,,,,,,,493.820211063364,,,,
Mandera,2015,2015-03-01,Clinically confirmed,78,781661,,,23,,1182989,4898807,2226033,1828665,99.7875037900062,,,4.6950206448223,
Mandera,2015,2015-03-01,Lab confirmed,296,781661,,,,,,,,,378.680783613357,,,,
Mandera,2015,2015-04-01,Clinically confirmed,52,781661,,,,,,,,,66.5250025266708,,,,
Mandera,2015,2015-04-01,Lab confirmed,119,781661,,,,,,,,,152.239909628343,,,,
Mandera,2015,2015-05-01,Clinically confirmed,25,781661,,,,,,,,,31.9831742916686,,,,
Mandera,2015,2015-05-01,Lab confirmed,99,781661,,,,,,,,,126.653370195008,,,,
Mandera,2015,2015-06-01,Clinically confirmed,46,781661,,,,,,,,,58.8490406966703,,,,
Mandera,2015,2015-06-01,Lab confirmed,117,781661,,,,,,,,,149.681255685009,,,,
Mandera,2015,2015-07-01,Clinically confirmed,37,781661,,,,,,,,,47.3350979516696,,,,
Mandera,2015,2015-07-01,Lab confirmed,,781661,,,,,,,,,,,,,
Mandera,2015,2015-08-01,Clinically confirmed,170,781661,,,,,,,,,217.485585183347,,,,
Mandera,2015,2015-08-01,Lab confirmed,112,781661,,,,,,,,,143.284620826676,,,,
Mandera,2015,2015-09-01,Clinically confirmed,96,781661,,,,,,,,,122.815389280008,,,,
Mandera,2015,2015-09-01,Lab confirmed,258,781661,,,,,,,,,330.06635869002,,,,
Mandera,2015,2015-10-01,Clinically confirmed,124,781661,,,,,,,,,158.636544486676,,,,
Mandera,2015,2015-10-01,Lab confirmed,444,781661,,,,,,,,,568.021175420035,,,,
Mandera,2015,2015-11-01,Clinically confirmed,163,781661,,,,,,,,,208.53029638168,,,,
Mandera,2015,2015-11-01,Lab confirmed,107,781661,,,,,,,,,136.887985968342,,,,
Mandera,2015,2015-12-01,Clinically confirmed,197,781661,,,,,,,,,252.027413418349,,,,
Mandera,2015,2015-12-01,Lab confirmed,453,781661,,,,,,,,,579.535118165036,,,,
Mandera,2016,2016-01-01,Clinically confirmed,34,802280,,,,,,,,,42.3792192252082,,,,
Mandera,2016,2016-01-01,Lab confirmed,785,802280,,,,,,,,,978.4613850526,,,,
Mandera,2016,2016-02-01,Clinically confirmed,45,802280,,,,,,,,,56.0901430921873,,,,
Mandera,2016,2016-02-01,Lab confirmed,863,802280,,,,,,,,,1075.68429974572,,,,
Mandera,2016,2016-03-01,Clinically confirmed,74,802280,,,,,,,,,92.2371241960413,,,,
Mandera,2016,2016-03-01,Lab confirmed,327,802280,,,,,,,,,407.588373136561,,,,
Mandera,2016,2016-04-01,Clinically confirmed,72,802280,,,,,,,,,89.7442289474996,,,,
Mandera,2016,2016-04-01,Lab confirmed,324,802280,,,,,,,,,403.849030263748,,,,
Mandera,2016,2016-05-01,Clinically confirmed,29,802280,,,,,,,,,36.146981103854,,,,
Mandera,2016,2016-05-01,Lab confirmed,163,802280,,,,,,,,,203.170962756145,,,,
Mandera,2016,2016-06-01,Clinically confirmed,38,802280,,,,,,,,,47.3650097222915,,,,
Mandera,2016,2016-06-01,Lab confirmed,48,802280,,,,,,,,,59.8294859649998,,,,
Mandera,2016,2016-07-01,Clinically confirmed,111,802280,,,,,,,,,138.355686294062,,,,
Mandera,2016,2016-07-01,Lab confirmed,51,802280,,,,,,,,,63.5688288378123,,,,
Mandera,2016,2016-08-01,Clinically confirmed,32,802280,,,,,,,,,39.8863239766665,,,,
Mandera,2016,2016-08-01,Lab confirmed,36,802280,,,,,,,,,44.8721144737498,,,,
Mandera,2016,2016-09-01,Clinically confirmed,31,802280,,,,,,,,,38.6398763523957,,,,
Mandera,2016,2016-09-01,Lab confirmed,129,802280,,,,,,,,,160.791743530937,,,,
Mandera,2016,2016-10-01,Clinically confirmed,62,802280,,,,,,,,,77.2797527047914,,,,
Mandera,2016,2016-10-01,Lab confirmed,153,802280,,,,,,,,,190.706486513437,,,,
Mandera,2016,2016-11-01,Clinically confirmed,63,802280,,,,,,,,,78.5262003290622,,,,
Mandera,2016,2016-11-01,Lab confirmed,133,802280,,,,,,,,,165.77753402802,,,,
Mandera,2016,2016-12-01,Clinically confirmed,45,802280,,,,,,,,,56.0901430921873,,,,
Mandera,2016,2016-12-01,Lab confirmed,103,802280,,,,,,,,,128.384105299895,,,,
Mandera,2017,2017-01-01,Clinically confirmed,30,823442,,,,,,,,,36.4324384716835,,,,
Mandera,2017,2017-01-01,Lab confirmed,218,823442,,,,,,,,,264.742386227567,,,,
Mandera,2017,2017-02-01,Clinically confirmed,36,823442,,,,,,,,,43.7189261660202,,,,
Mandera,2017,2017-02-01,Lab confirmed,1011,823442,,,,,,,,,1227.77317649573,,,,
Mandera,2017,2017-03-01,Clinically confirmed,56,823442,,,,,,,,,68.0072184804759,,,,
Mandera,2017,2017-03-01,Lab confirmed,188,823442,,,,,,,,,228.309947755883,,,,
Mandera,2017,2017-04-01,Clinically confirmed,70,823442,,,,,,,,,85.0090231005948,,,,
Mandera,2017,2017-04-01,Lab confirmed,213,823442,,,,,,,,,258.670313148953,,,,
Mandera,2017,2017-05-01,Clinically confirmed,57,823442,,,,,,,,,69.2216330961987,,,,
Mandera,2017,2017-05-01,Lab confirmed,147,823442,,,,,,,,,178.518948511249,,,,
Mandera,2017,2017-06-01,Clinically confirmed,29,823442,,,,,,,,,35.2180238559607,,,,
Mandera,2017,2017-06-01,Lab confirmed,215,823442,,,,,,,,,261.099142380398,,,,
Mandera,2017,2017-07-01,Clinically confirmed,44,823442,,,,,,,,,53.4342430918025,,,,
Mandera,2017,2017-07-01,Lab confirmed,49,823442,,,,,,,,,59.5063161704164,,,,
Mandera,2017,2017-08-01,Clinically confirmed,17,823442,,,,,,,,,20.6450484672873,,,,
Mandera,2017,2017-08-01,Lab confirmed,27,823442,,,,,,,,,32.7891946245152,,,,
Mandera,2017,2017-09-01,Clinically confirmed,11,823442,,,,,,,,,13.3585607729506,,,,
Mandera,2017,2017-09-01,Lab confirmed,66,823442,,,,,,,,,80.1513646377037,,,,
Mandera,2017,2017-10-01,Clinically confirmed,29,823442,,,,,,,,,35.2180238559607,,,,
Mandera,2017,2017-10-01,Lab confirmed,456,823442,,,,,,,,,553.773064769589,,,,
Mandera,2017,2017-11-01,Clinically confirmed,26,823442,,,,,,,,,31.5747800087924,,,,
Mandera,2017,2017-11-01,Lab confirmed,177,823442,,,,,,,,,214.951386982933,,,,
Mandera,2017,2017-12-01,Clinically confirmed,41,823442,,,,,,,,,49.7909992446341,,,,
Mandera,2017,2017-12-01,Lab confirmed,82,823442,,,,,,,,,99.5819984892682,,,,
Mandera,2018,2018-01-01,Clinically confirmed,80,845163,,,,,,,,,94.6562970693227,,,,
Mandera,2018,2018-01-01,Lab confirmed,475,845163,,,,,,,,,562.021763849104,,,,
Mandera,2018,2018-02-01,Clinically confirmed,143,845163,,,,,,,,,169.198131011414,,,,
Mandera,2018,2018-02-01,Lab confirmed,411,845163,,,,,,,,,486.296726193645,,,,
Mandera,2018,2018-03-01,Clinically confirmed,114,845163,,,,,,,,,134.885223323785,,,,
Mandera,2018,2018-03-01,Lab confirmed,468,845163,,,,,,,,,553.739337855538,,,,
Mandera,2018,2018-04-01,Clinically confirmed,84,845163,,,,,,,,,99.3891119227889,,,,
Mandera,2018,2018-04-01,Lab confirmed,504,845163,,,,,,,,,596.334671536733,,,,
Mandera,2018,2018-05-01,Clinically confirmed,188,845163,,,,,,,,,222.442298112908,,,,
Mandera,2018,2018-05-01,Lab confirmed,587,845163,,,,,,,,,694.540579746156,,,,
Mandera,2018,2018-06-01,Clinically confirmed,161,845163,,,,,,,,,190.495797852012,,,,
Mandera,2018,2018-06-01,Lab confirmed,630,845163,,,,,,,,,745.418339420917,,,,
Mandera,2018,2018-07-01,Clinically confirmed,159,845163,,,,,,,,,188.129390425279,,,,
Mandera,2018,2018-07-01,Lab confirmed,1230,845163,,,,,,,,,1455.34056744084,,,,
Mandera,2018,2018-08-01,Clinically confirmed,115,845163,,,,,,,,,136.068427037151,,,,
Mandera,2018,2018-08-01,Lab confirmed,633,845163,,,,,,,,,748.967950561016,,,,
Mandera,2018,2018-09-01,Clinically confirmed,116,845163,,,,,,,,,137.251630750518,,,,
Mandera,2018,2018-09-01,Lab confirmed,449,845163,,,,,,,,,531.258467301574,,,,
Mandera,2018,2018-10-01,Clinically confirmed,192,845163,,,,,,,,,227.175112966375,,,,
Mandera,2018,2018-10-01,Lab confirmed,553,845163,,,,,,,,,654.311653491693,,,,
Mandera,2018,2018-11-01,Clinically confirmed,193,845163,,,,,,,,,228.358316679741,,,,
Mandera,2018,2018-11-01,Lab confirmed,569,845163,,,,,,,,,673.242912905558,,,,
Mandera,2018,2018-12-01,Clinically confirmed,138,845163,,,,,,,,,163.282112444582,,,,
Mandera,2018,2018-12-01,Lab confirmed,579,845163,,,,,,,,,685.074950039223,,,,
Mandera,2019,2019-01-01,Clinically confirmed,114,867457,,,,,,,,,131.41861786809,,,,
Mandera,2019,2019-01-01,Lab confirmed,363,867457,,,,,,,,,418.464546369445,,,,
Mandera,2019,2019-02-01,Clinically confirmed,133,867457,,,,,,,,,153.321720846105,,,,
Mandera,2019,2019-02-01,Lab confirmed,429,867457,,,,,,,,,494.549009345708,,,,
Mandera,2019,2019-03-01,Clinically confirmed,84,867457,,,,,,,,,96.8347710606981,,,,
Mandera,2019,2019-03-01,Lab confirmed,341,867457,,,,,,,,,393.103058710691,,,,
Mandera,2019,2019-04-01,Clinically confirmed,208,867457,,,,,,,,,239.781337864586,,,,
Mandera,2019,2019-04-01,Lab confirmed,427,867457,,,,,,,,,492.243419558549,,,,
Mandera,2019,2019-05-01,Clinically confirmed,55,867457,,,,,,,,,63.4037191468857,,,,
Mandera,2019,2019-05-01,Lab confirmed,373,867457,,,,,,,,,429.992495305243,,,,
Mandera,2019,2019-06-01,Clinically confirmed,102,867457,,,,,,,,,117.585079145133,,,,
Mandera,2019,2019-06-01,Lab confirmed,608,867457,,,,,,,,,700.899295296482,,,,
Mandera,2019,2019-07-01,Clinically confirmed,108,867457,12,,2,,1182989,4898807,2226033,1828665,124.501848506612,10.1437967724129,,0.408262664767157,
Mandera,2019,2019-07-01,Lab confirmed,750,867457,,,,,,,,,864.596170184805,,,,
Mandera,2019,2019-08-01,Clinically confirmed,167,867457,1,,1,,1182989,4898807,2226033,1828665,192.516747227817,0.845316397701077,,0.204131332383578,
Mandera,2019,2019-08-01,Lab confirmed,805,867457,,,,,,,,,927.99988933169,,,,
Mandera,2019,2019-09-01,Clinically confirmed,165,867457,,,13,2,1182989,4898807,2226033,1828665,190.211157440657,,,2.65370732098652,0.89845927710865
Mandera,2019,2019-09-01,Lab confirmed,594,867457,,,,,,,,,684.760166786365,,,,
Mandera,2019,2019-10-01,Clinically confirmed,106,867457,,,,,,,,,122.196258719452,,,,
Mandera,2019,2019-10-01,Lab confirmed,930,867457,,,,,,,,,1072.09925102916,,,,
Mandera,2019,2019-11-01,Clinically confirmed,92,867457,,,,,,,,,106.057130209336,,,,
Mandera,2019,2019-11-01,Lab confirmed,579,867457,,,,,,,,,667.468243382669,,,,
Mandera,2019,2019-12-01,Clinically confirmed,62,867457,,,,,,,,,71.4732834019438,,,,
Mandera,2019,2019-12-01,Lab confirmed,567,867457,,,,,,,,,653.634704659712,,,,
Mandera,2020,2020-01-01,Clinically confirmed,49,887000,,,,,,,,,55.2423900789177,,,,
Mandera,2020,2020-01-01,Lab confirmed,445,887000,,,,,,,,,501.691093573844,,,,
Mandera,2020,2020-02-01,Clinically confirmed,191,887000,,,,,,,,,215.332581736189,,,,
Mandera,2020,2020-02-01,Lab confirmed,747,887000,,,,,,,,,842.164599774521,,,,
Mandera,2020,2020-03-01,Clinically confirmed,66,887000,,,,,,,,,74.4081172491545,,,,
Mandera,2020,2020-03-01,Lab confirmed,334,887000,,,,,,,,,376.550169109357,,,,
Mandera,2020,2020-04-01,Clinically confirmed,59,887000,,,,,,,,,66.5163472378805,,,,
Mandera,2020,2020-04-01,Lab confirmed,213,887000,,,,,,,,,240.135287485908,,,,
Mandera,2020,2020-05-01,Clinically confirmed,65,887000,,,,,,,,,73.2807215332582,,,,
Mandera,2020,2020-05-01,Lab confirmed,281,887000,,,,,,,,,316.798196166855,,,,
Mandera,2020,2020-06-01,Clinically confirmed,114,887000,,,,,,,,,128.523111612176,,,,
Mandera,2020,2020-06-01,Lab confirmed,418,887000,,,,,,,,,471.251409244645,,,,
Mandera,2020,2020-07-01,Clinically confirmed,84,887000,,,,,,,,,94.7012401352875,,,,
Mandera,2020,2020-07-01,Lab confirmed,422,887000,,,,,,,,,475.76099210823,,,,
Mandera,2020,2020-08-01,Clinically confirmed,72,887000,,,,,,,,,81.1724915445321,,,,
Mandera,2020,2020-08-01,Lab confirmed,358,887000,,,,,,,,,403.607666290868,,,,
Mandera,2020,2020-09-01,Clinically confirmed,94,887000,,,,,,,,,105.97519729425,,,,
Mandera,2020,2020-09-01,Lab confirmed,501,887000,,,,,,,,,564.825253664036,,,,
Mandera,2020,2020-10-01,Clinically confirmed,54,887000,,,,,,,,,60.8793686583991,,,,
Mandera,2020,2020-10-01,Lab confirmed,418,887000,,,,,,,,,471.251409244645,,,,
Mandera,2020,2020-11-01,Clinically confirmed,130,887000,,,,,,,,,146.561443066516,,,,
Mandera,2020,2020-11-01,Lab confirmed,547,887000,,,,,,,,,616.685456595265,,,,
Mandera,2020,2020-12-01,Clinically confirmed,104,887000,,,,,,,,,117.249154453213,,,,
Mandera,2020,2020-12-01,Lab confirmed,283,887000,,,,,,,,,319.052987598647,,,,
Mandera,2021,2021-01-01,Clinically confirmed,35,911000,,,12,,1182989,4898807,2226033,1828665,38.4193194291987,,,2.44957598860294,
Mandera,2021,2021-01-01,Lab confirmed,281,911000,,,,,,,,,308.452250274424,,,,
Mandera,2021,2021-02-01,Clinically confirmed,105,911000,,,,,,,,,115.257958287596,,,,
Mandera,2021,2021-02-01,Lab confirmed,353,911000,,,,,,,,,387.48627881449,,,,
Mandera,2021,2021-03-01,Clinically confirmed,140,911000,,,,,,,,,153.677277716795,,,,
Mandera,2021,2021-03-01,Lab confirmed,474,911000,,,,,,,,,520.307354555434,,,,
Mandera,2021,2021-04-01,Clinically confirmed,83,911000,,,,,,,,,91.1086717892426,,,,
Mandera,2021,2021-04-01,Lab confirmed,402,911000,,,,,,,,,441.273326015368,,,,
Mandera,2021,2021-05-01,Clinically confirmed,45,911000,,,,,,,,,49.3962678375412,,,,
Mandera,2021,2021-05-01,Lab confirmed,296,911000,,,,,,,,,324.917672886937,,,,
Mandera,2021,2021-06-01,Clinically confirmed,104,911000,,,,,,,,,114.160263446762,,,,
Mandera,2021,2021-06-01,Lab confirmed,352,911000,,,,,,,,,386.388583973655,,,,
Mandera,2021,2021-07-01,Clinically confirmed,67,911000,,,,,,,,,73.5455543358946,,,,
Mandera,2021,2021-07-01,Lab confirmed,460,911000,,,,,,,,,504.939626783754,,,,
Mandera,2021,2021-08-01,Clinically confirmed,160,911000,,,,,,,,,175.63117453348,,,,
Mandera,2021,2021-08-01,Lab confirmed,560,911000,,,,,,,,,614.709110867179,,,,
Mandera,2021,2021-09-01,Clinically confirmed,84,911000,,,,,,,,,92.2063666300768,,,,
Mandera,2021,2021-09-01,Lab confirmed,453,911000,,,,,,,,,497.255762897914,,,,
Mandera,2021,2021-10-01,Clinically confirmed,109,911000,,,,,,,,,119.648737650933,,,,
Mandera,2021,2021-10-01,Lab confirmed,522,911000,,,,,,,,,572.996706915478,,,,
Mandera,2021,2021-11-01,Clinically confirmed,139,911000,,,,,,,,,152.579582875961,,,,
Mandera,2021,2021-11-01,Lab confirmed,530,911000,,,,,,,,,581.778265642152,,,,
Mandera,2021,2021-12-01,Clinically confirmed,38,911000,,,,,,,,,41.7124039517014,,,,
Mandera,2021,2021-12-01,Lab confirmed,870,911000,,,,,,,,,954.994511525796,,,,
Mandera,2022,2022-01-01,Clinically confirmed,83,935000,,,,,,,,,88.7700534759358,,,,
Mandera,2022,2022-01-01,Lab confirmed,294,935000,,,,,,,,,314.438502673797,,,,
Mandera,2022,2022-02-01,Clinically confirmed,30,935000,,,,,,,,,32.0855614973262,,,,
Mandera,2022,2022-02-01,Lab confirmed,477,935000,,,,,,,,,510.160427807487,,,,
Mandera,2022,2022-03-01,Clinically confirmed,52,935000,,,,,,,,,55.6149732620321,,,,
Mandera,2022,2022-03-01,Lab confirmed,563,935000,,,,,,,,,602.139037433155,,,,
Mandera,2022,2022-04-01,Clinically confirmed,71,935000,,,,,,,,,75.9358288770054,,,,
Mandera,2022,2022-04-01,Lab confirmed,797,935000,,,,,,,,,852.406417112299,,,,
Mandera,2022,2022-05-01,Clinically confirmed,101,935000,,,,,,,,,108.021390374332,,,,
Mandera,2022,2022-05-01,Lab confirmed,483,935000,,,,,,,,,516.577540106952,,,,
Mandera,2022,2022-06-01,Clinically confirmed,60,935000,,,,,,,,,64.1711229946524,,,,
Mandera,2022,2022-06-01,Lab confirmed,503,935000,,,,,,,,,537.967914438503,,,,
Mandera,2022,2022-07-01,Clinically confirmed,58,935000,,,,,,,,,62.0320855614973,,,,
Mandera,2022,2022-07-01,Lab confirmed,458,935000,,,,,,,,,489.839572192513,,,,
Mandera,2022,2022-08-01,Clinically confirmed,89,935000,,,,,,,,,95.1871657754011,,,,
Mandera,2022,2022-08-01,Lab confirmed,374,935000,,,,,,,,,400,,,,
Mandera,2022,2022-09-01,Clinically confirmed,107,935000,,,,,,,,,114.438502673797,,,,
Mandera,2022,2022-09-01,Lab confirmed,336,935000,,,,,,,,,359.358288770054,,,,
Mandera,2022,2022-10-01,Clinically confirmed,54,935000,,,,,,,,,57.7540106951872,,,,
Mandera,2022,2022-10-01,Lab confirmed,752,935000,,,,,,,,,804.27807486631,,,,
Mandera,2022,2022-11-01,Clinically confirmed,42,935000,,,,,,,,,44.9197860962567,,,,
Mandera,2022,2022-11-01,Lab confirmed,257,935000,,,,,,,,,274.866310160428,,,,
Mandera,2022,2022-12-01,Clinically confirmed,32,935000,,,,,,,,,34.2245989304813,,,,
Mandera,2022,2022-12-01,Lab confirmed,218,935000,,,,,,,,,233.155080213904,,,,
Marsabit,2014,2014-01-01,Clinically confirmed,220,408240,,,,,,,,,538.898687046835,,,,
Marsabit,2014,2014-01-01,Lab confirmed,,408240,,,,,,,,,,,,,
Marsabit,2014,2014-02-01,Clinically confirmed,231,408240,,,,,,,,,565.843621399177,,,,
Marsabit,2014,2014-02-01,Lab confirmed,,408240,,,,,,,,,,,,,
Marsabit,2014,2014-03-01,Clinically confirmed,110,408240,,,,,,,,,269.449343523418,,,,
Marsabit,2014,2014-03-01,Lab confirmed,,408240,,,,,,,,,,,,,
Marsabit,2014,2014-04-01,Clinically confirmed,125,408240,,,,,,,,,306.192435822065,,,,
Marsabit,2014,2014-04-01,Lab confirmed,,408240,,,,,,,,,,,,,
Marsabit,2014,2014-05-01,Clinically confirmed,153,408240,,,,,,,,,374.779541446208,,,,
Marsabit,2014,2014-05-01,Lab confirmed,,408240,,,,,,,,,,,,,
Marsabit,2014,2014-06-01,Clinically confirmed,179,408240,,,,,,,,,438.467568097198,,,,
Marsabit,2014,2014-06-01,Lab confirmed,,408240,,,,,,,,,,,,,
Marsabit,2014,2014-07-01,Clinically confirmed,220,408240,,,,,,,,,538.898687046835,,,,
Marsabit,2014,2014-07-01,Lab confirmed,,408240,,,,,,,,,,,,,
Marsabit,2014,2014-08-01,Clinically confirmed,211,408240,,,,,,,,,516.852831667647,,,,
Marsabit,2014,2014-08-01,Lab confirmed,,408240,,,,,,,,,,,,,
Marsabit,2014,2014-09-01,Clinically confirmed,283,408240,,,,,,,,,693.219674701156,,,,
Marsabit,2014,2014-09-01,Lab confirmed,,408240,,,,,,,,,,,,,
Marsabit,2014,2014-10-01,Clinically confirmed,159,408240,,,,,,,,,389.476778365667,,,,
Marsabit,2014,2014-10-01,Lab confirmed,,408240,,,,,,,,,,,,,
Marsabit,2014,2014-11-01,Clinically confirmed,234,408240,,,,,,,,,573.192239858907,,,,
Marsabit,2014,2014-11-01,Lab confirmed,,408240,,,,,,,,,,,,,
Marsabit,2014,2014-12-01,Clinically confirmed,198,408240,,,,,,,,,485.008818342152,,,,
Marsabit,2014,2014-12-01,Lab confirmed,,408240,,,,,,,,,,,,,
Marsabit,2015,2015-01-01,Clinically confirmed,181,418065,,,,,,,,,432.947029768098,,,,
Marsabit,2015,2015-01-01,Lab confirmed,,418065,,,,,,,,,,,,,
Marsabit,2015,2015-02-01,Clinically confirmed,254,418065,,,,,,,,,607.561025199431,,,,
Marsabit,2015,2015-02-01,Lab confirmed,35,418065,,,,,,,,,83.7190389054334,,,,
Marsabit,2015,2015-03-01,Clinically confirmed,231,418065,,,,,,,,,552.54565677586,,,,
Marsabit,2015,2015-03-01,Lab confirmed,57,418065,,,,,,,,,136.342434788849,,,,
Marsabit,2015,2015-04-01,Clinically confirmed,213,418065,,,,,,,,,509.490151053066,,,,
Marsabit,2015,2015-04-01,Lab confirmed,,418065,,,,,,,,,,,,,
Marsabit,2015,2015-05-01,Clinically confirmed,187,418065,,,,,,,,,447.29886500903,,,,
Marsabit,2015,2015-05-01,Lab confirmed,50,418065,,,,,,,,,119.598627007762,,,,
Marsabit,2015,2015-06-01,Clinically confirmed,272,418065,,,,,,,,,650.616530922225,,,,
Marsabit,2015,2015-06-01,Lab confirmed,67,418065,,,,,,,,,160.262160190401,,,,
Marsabit,2015,2015-07-01,Clinically confirmed,308,418065,,,,,,,,,736.727542367814,,,,
Marsabit,2015,2015-07-01,Lab confirmed,134,418065,,,,,,,,,320.524320380802,,,,
Marsabit,2015,2015-08-01,Clinically confirmed,339,418065,,,,,,,,,810.878691112626,,,,
Marsabit,2015,2015-08-01,Lab confirmed,108,418065,,,,,,,,,258.333034336766,,,,
Marsabit,2015,2015-09-01,Clinically confirmed,236,418065,,,,,,,,,564.505519476636,,,,
Marsabit,2015,2015-09-01,Lab confirmed,139,418065,,,,,,,,,332.484183081578,,,,
Marsabit,2015,2015-10-01,Clinically confirmed,655,418065,,,,,,,,,1566.74201380168,,,,
Marsabit,2015,2015-10-01,Lab confirmed,175,418065,,,,,,,,,418.595194527167,,,,
Marsabit,2015,2015-11-01,Clinically confirmed,177,418065,,,,,,,,,423.379139607477,,,,
Marsabit,2015,2015-11-01,Lab confirmed,211,418065,,,,,,,,,504.706205972755,,,,
Marsabit,2015,2015-12-01,Clinically confirmed,162,418065,,,,,,,,,387.499551505149,,,,
Marsabit,2015,2015-12-01,Lab confirmed,189,418065,,,,,,,,,452.08281008934,,,,
Marsabit,2016,2016-01-01,Clinically confirmed,284,428126,,,,,,,,,663.356114788637,,,,
Marsabit,2016,2016-01-01,Lab confirmed,8,428126,,,,,,,,,18.686087740525,,,,
Marsabit,2016,2016-02-01,Clinically confirmed,213,428126,,,,,,,,,497.517086091478,,,,
Marsabit,2016,2016-02-01,Lab confirmed,102,428126,,,,,,,,,238.247618691694,,,,
Marsabit,2016,2016-03-01,Clinically confirmed,207,428126,,,,,,,,,483.502520286084,,,,
Marsabit,2016,2016-03-01,Lab confirmed,131,428126,,,,,,,,,305.984686751097,,,,
Marsabit,2016,2016-04-01,Clinically confirmed,178,428126,,,,,,,,,415.765452226681,,,,
Marsabit,2016,2016-04-01,Lab confirmed,284,428126,,,,,,,,,663.356114788637,,,,
Marsabit,2016,2016-05-01,Clinically confirmed,164,428126,,,,,,,,,383.064798680762,,,,
Marsabit,2016,2016-05-01,Lab confirmed,231,428126,,,,,,,,,539.560783507659,,,,
Marsabit,2016,2016-06-01,Clinically confirmed,203,428126,,,,,,,,,474.159476415822,,,,
Marsabit,2016,2016-06-01,Lab confirmed,289,428126,,,,,,,,,675.034919626465,,,,
Marsabit,2016,2016-07-01,Clinically confirmed,235,428126,,,,,,,,,548.903827377922,,,,
Marsabit,2016,2016-07-01,Lab confirmed,359,428126,,,,,,,,,838.538187356059,,,,
Marsabit,2016,2016-08-01,Clinically confirmed,276,428126,,,,,,,,,644.670027048112,,,,
Marsabit,2016,2016-08-01,Lab confirmed,395,428126,,,,,,,,,922.625582188421,,,,
Marsabit,2016,2016-09-01,Clinically confirmed,269,428126,,,,,,,,,628.319700275153,,,,
Marsabit,2016,2016-09-01,Lab confirmed,422,428126,,,,,,,,,985.691128312693,,,,
Marsabit,2016,2016-10-01,Clinically confirmed,200,428126,,,,,,,,,467.152193513125,,,,
Marsabit,2016,2016-10-01,Lab confirmed,225,428126,,,,,,,,,525.546217702265,,,,
Marsabit,2016,2016-11-01,Clinically confirmed,196,428126,,,,,,,,,457.809149642862,,,,
Marsabit,2016,2016-11-01,Lab confirmed,309,428126,,,,,,,,,721.750138977778,,,,
Marsabit,2016,2016-12-01,Clinically confirmed,215,428126,,,,,,,,,502.188608026609,,,,
Marsabit,2016,2016-12-01,Lab confirmed,207,428126,,,,,,,,,483.502520286084,,,,
Marsabit,2017,2017-01-01,Clinically confirmed,234,438429,,,,,,,,,533.72381845179,,,,
Marsabit,2017,2017-01-01,Lab confirmed,403,438429,,,,,,,,,919.191020666972,,,,
Marsabit,2017,2017-02-01,Clinically confirmed,241,438429,,,,,,,,,549.689915584964,,,,
Marsabit,2017,2017-02-01,Lab confirmed,495,438429,,,,,,,,,1129.03115441725,,,,
Marsabit,2017,2017-03-01,Clinically confirmed,348,438429,,,,,,,,,793.743114620611,,,,
Marsabit,2017,2017-03-01,Lab confirmed,584,438429,,,,,,,,,1332.02867511045,,,,
Marsabit,2017,2017-04-01,Clinically confirmed,172,438429,,,,,,,,,392.309815272256,,,,
Marsabit,2017,2017-04-01,Lab confirmed,416,438429,,,,,,,,,948.842343914294,,,,
Marsabit,2017,2017-05-01,Clinically confirmed,143,438429,,,,,,,,,326.164555720539,,,,
Marsabit,2017,2017-05-01,Lab confirmed,522,438429,,,,,,,,,1190.61467193092,,,,
Marsabit,2017,2017-06-01,Clinically confirmed,51,438429,,,,,,,,,116.324421970262,,,,
Marsabit,2017,2017-06-01,Lab confirmed,219,438429,,,,,,,,,499.510753166419,,,,
Marsabit,2017,2017-07-01,Clinically confirmed,70,438429,,,,,,,,,159.660971331732,,,,
Marsabit,2017,2017-07-01,Lab confirmed,840,438429,,,,,,,,,1915.93165598079,,,,
Marsabit,2017,2017-08-01,Clinically confirmed,49,438429,,,,,,,,,111.762679932213,,,,
Marsabit,2017,2017-08-01,Lab confirmed,175,438429,,,,,,,,,399.15242832933,,,,
